ds,yhat,yhat_lower,yhat_upper
2012-04-03,7057.423897245051,1907.7695836521193,12628.634895982852
2012-04-04,6533.2609650382055,1201.8422847620232,12162.478235551971
2012-04-05,6936.205591772666,1480.7909179803628,12698.460321492365
2012-04-06,7266.755445386863,1807.1971916340235,12845.880750620137
2012-04-07,1712.2533709529653,-3332.24740347251,7291.833233972926
2012-04-09,6726.406047837005,1227.4531196144633,12373.239911091196
2012-04-10,6864.344541758923,1886.289925885731,12227.219365102455
2012-04-11,6376.56794361789,1060.970806877171,11784.375243525417
2012-04-12,6813.911914081265,1518.6182076466043,12467.391645848225
2012-04-13,7176.435372609457,1613.0439809336988,12772.887488342236
2012-04-14,1651.1922392707747,-4038.174154394899,7039.445221601929
2012-04-15,-3150.1948126634925,-8557.96384874714,2010.5154541773534
2012-04-16,6715.279261514568,1479.118250673328,12264.979324117545
2012-04-17,6873.999471237019,1725.3871520956889,12338.546159826312
2012-04-18,6404.472564288832,960.7004469106795,12019.382008957675
2012-04-19,6857.8409743232105,1284.312459842307,12538.792274105504
2012-04-20,7234.53616196444,1979.9601588020735,12748.135416853047
2012-04-21,1722.028692799946,-3710.914050174229,7355.037297655691
2012-04-22,-3067.619630061451,-8744.161785507282,2431.1956449662807
2012-04-23,6809.037098766233,1305.8969170484165,12114.266297670218
2012-04-24,6978.830481020128,1739.5023520120958,12584.30160408271
2012-04-25,6520.633360220541,1180.0157350471866,12389.558415484395
2012-04-26,6985.9291716246935,1545.504247790878,12392.171828411763
2012-04-27,7375.431439958738,1577.103841984224,12295.415310088265
2012-04-28,1876.8267054800208,-3750.0692816023707,7160.917950586666
2012-04-29,-2897.676798921584,-8407.442782817969,2485.2759830550176
2012-04-30,6995.4439420847875,1514.606701324221,12423.391383748412
2012-05-01,7183.008930515894,1467.2721699060505,13145.89013795462
2012-05-02,6743.867042295008,1363.410943031158,12182.944082785447
2012-05-03,7229.4057147248,1302.6125039503336,12752.99011583052
2012-05-04,7640.205538877564,1835.3574399673137,12729.69849491996
2012-05-05,2163.7967559296303,-3615.678801448861,7672.1695192220195
2012-05-06,-2587.777583260301,-8358.296721490742,3673.2765999831563
2012-05-07,7328.846136375357,1931.2753426106365,12996.462924557522
2012-05-08,7540.348405884574,1871.7359128743017,13197.165594970813
2012-05-09,7125.471311006248,1948.7848049213267,12785.330067458353
2012-05-10,7635.539102670864,2187.3498393879277,13021.564575536644
2012-05-11,8071.121125901564,2016.7299805562504,13667.829210054968
2012-05-12,2619.79360485453,-2482.0871598236754,8156.642125025601
2012-05-13,-2106.295339805488,-7546.315923239773,3601.030944555796
2012-05-14,7836.380241059086,2572.124480359658,13311.029957691204
2012-05-15,8074.714831259487,2649.130749024309,13518.31121988167
2012-05-16,7687.706828565973,2052.5554395747513,13296.98586764141
2012-05-17,8226.966246663427,2565.649273179294,13738.420438540159
2012-05-18,8693.36160083162,3389.30851854784,14079.802191154731
2012-05-19,3274.7629712986654,-2111.704302687172,8737.142151797885
2012-05-20,-1416.4137561841162,-6807.4558801999865,4338.729594776293
2012-05-21,8563.576941463443,3070.7522909264026,13917.327170163562
2012-05-22,8841.778323772834,3535.9241776270273,14406.325186698465
2012-05-23,8497.244528356025,2970.5762535871017,13998.248831775625
2012-05-24,9081.527309819543,3522.9522754369696,14590.719802187437
2012-05-25,9595.304142168372,3875.763020265194,14827.591934994209
2012-05-26,4226.105551655484,-1155.872652876875,9955.785894569703
2012-05-27,-414.15251067765894,-5879.901273978659,4944.749746805309
2012-05-28,9617.607874748752,4057.6524373587877,15024.536469752153
2012-05-29,9947.59258414555,4507.591357275183,15541.743435707816
2012-05-30,9653.852110975524,4100.040320620426,14821.285058578338
2012-05-31,10286.777742475973,4767.420292910881,15500.38625741617
2012-06-01,10845.745127537808,5128.545177681981,16460.761925101448
2012-06-02,5516.863021889999,-73.26161239210758,10542.959264435362
2012-06-03,910.5327455085226,-4256.947155871796,6285.16581260506
2012-06-04,10968.257016403693,5558.975135980787,16177.34614392327
2012-06-05,11314.642782838913,5887.164969636308,16745.39034820643
2012-06-06,11026.158459299575,5424.654400245352,16340.608585701775
2012-06-07,11651.673435758505,6059.5542162673455,17392.684634668152
2012-06-08,12189.14663392229,6632.184626848641,17908.607498659505
2012-06-09,6823.46150947342,1601.056412749715,12498.164616864187
2012-06-10,2163.9077053064057,-3374.6557432145596,7307.7376819061
2012-06-11,12151.154851004849,6621.847231289057,17617.71274867132
2012-06-12,12409.253712904987,6904.996097650887,18070.396612952456
2012-06-13,12014.427917650144,7197.980410501047,17250.222440278307
2012-06-14,12515.642141795975,7020.55319245002,18158.813124782784
2012-06-15,12911.312493918838,7351.4295238324785,18592.78070511045
2012-06-16,7387.114778877505,2205.622044162203,12747.712328403219
2012-06-17,2553.5941970916056,-2652.7886598346035,8043.450999044487
2012-06-18,12353.013335197422,6596.0665234129865,17704.878876776173
2012-06-19,12411.381494211346,6901.784489592058,18175.143066349363
2012-06-20,11807.224467333006,6532.111233426192,17397.747342299383
2012-06-21,12092.12167182661,6294.674100195084,17378.14972928891
2012-06-22,12267.376807027478,6824.488400829569,17230.14062650152
2012-06-23,6521.778414068636,1086.2281677138292,12207.071884733496
2012-06-24,1469.1548034292819,-3981.2892791970858,7013.495944452042
2012-06-25,11055.161326820722,5797.971903770751,16289.0513646032
2012-06-26,10909.244341916303,5231.9913326199,16262.753100308797
2012-06-27,10113.342434310676,4645.370637555401,14887.174716158383
2012-06-28,10222.35336852152,4856.117545931578,15549.754174483409
2012-06-29,10240.734582608746,4716.098104205448,16188.384441319544
2012-06-30,4360.19527830108,-1228.0861568642858,9643.623346100287
2012-07-01,-802.8137617671009,-6413.171097486427,4553.022792863729
2012-07-02,8699.626959473531,3655.7888010174,14279.955999944368
2012-07-03,8498.815967715467,2921.17206996125,13820.722343276986
2012-07-04,7678.0862550148295,2106.024374893461,13293.858849013493
2012-07-05,7793.23551796927,2488.764893215079,13239.096303812059
2012-07-06,7849.1000077184035,2403.320687776226,13581.692837149782
2012-07-07,2037.2308060515243,-3850.123368849776,7461.227531271426
2012-07-08,-3026.620835885933,-8744.813566277915,2227.8783203356134
2012-07-09,6604.230726825994,1212.1201128278574,12757.99503651896
2012-07-10,6559.334460072425,1139.6042733489098,12282.586778302613
2012-07-11,5919.7878971788095,223.63163333080396,11364.367204364968
2012-07-12,6238.707780009661,1064.6196774612092,11204.798633968827
2012-07-13,6517.854045740842,841.7113573775264,11628.722748390494
2012-07-14,945.3648733729087,-4070.559524678712,6406.1529050344025
2012-07-15,-3866.691884487981,-9550.759500734452,1984.3377539379353
2012-07-16,6024.4874467457685,108.22759656127992,11217.252570279636
2012-07-17,6244.447414019144,614.0484924806705,11929.931309501062
2012-07-18,5870.237271732023,351.883438133683,11283.616206345278
2012-07-19,6450.960886858431,892.7554963213482,11814.499008694314
2012-07-20,6984.478863235099,1366.6352856983376,12910.877325599375
2012-07-21,1655.2188302260083,-3485.836479559758,7054.277484853261
2012-07-23,7173.8914642713,2197.8491624085364,13122.010419837028
2012-07-24,7584.298870666675,2506.864968255911,13134.77062671355
2012-07-25,7377.751693667488,1955.3094236364443,12846.006839196034
2012-07-26,8101.544946064899,3002.395502005248,13684.809465475797
2012-07-27,8752.1432968364,3017.2373094201607,14134.03219617286
2012-07-28,3513.1314579656255,-1974.917346092846,8454.919277629353
2012-07-29,-1007.1993383242798,-6282.858790549171,4698.159851994588
2012-07-30,9131.01359922536,3570.0710970567843,14539.085645632613
2012-07-31,9551.249800176958,4164.419097707002,15020.930149725582
2012-08-01,9329.390690071214,3811.5527887526,14960.794792587354
2012-08-02,10014.27142659718,4594.31445483773,15514.921022279554
2012-08-03,10604.36593649909,4364.111184297543,15658.7980643144
2012-08-04,5285.5618180453985,-287.0630660850577,10491.315171152935
2012-08-05,668.7298830218824,-4974.369828254203,5885.926122297064
2012-08-06,10696.526624866996,5010.14057991758,16155.692162435706
2012-08-07,10995.374252786502,5878.08609479934,16521.54600414501
2012-08-08,10644.179111259364,5023.50483687955,15999.525941076236
2012-08-09,11194.817157736414,5237.860285313356,16894.917683327974
2012-08-10,11648.754445811903,6293.22567345539,17223.206106349226
2012-08-11,6194.760716603742,852.7923618749498,11797.869417011669
2012-08-12,1446.4221903358584,-3578.923618254368,6561.38429545039
2012-08-13,11348.893010643294,6174.02059146497,16414.540175260696
2012-08-14,11530.830970163866,6177.670956863943,16616.025314661947
2012-08-15,11073.079128117073,5301.457635924683,16557.280421614774
2012-08-16,11529.122571161119,5787.329684206786,16993.452271152662
2012-08-17,11901.688623251295,6735.9031257044235,17217.888433762702
2012-08-18,6380.448742265637,1146.4519115248968,12064.06723418413
2012-08-19,1579.5281121686521,-4020.343882174027,7147.032580627503
2012-08-20,11444.262090945747,5980.733265175722,17046.413035327598
2012-08-21,11603.144657255063,5777.59125835972,16890.395283365302
2012-08-22,11136.529807893097,4980.614853452721,16684.074715879113
2012-08-23,11597.114350320802,6343.902587995777,16882.171252405948
2012-08-24,11986.569467875059,6906.998327501252,17042.395998287004
2012-08-25,6493.278277793062,728.2603751017655,12044.71191282886
2012-08-26,1729.8843134105018,-3761.8638205543834,7466.064442286311
2012-08-27,11640.088989195663,6222.7433660955185,17410.585158138485
2012-08-28,11850.642093285107,6131.410423096911,17455.951076231653
2012-08-29,11440.085199837087,5669.700998178404,16870.072845228475
2012-08-30,11959.275448433025,6571.209794060656,17536.17540451099
2012-08-31,12408.056161858745,6836.865122045804,17826.80031905849
2012-09-01,6973.030725838228,1552.3072363297474,12626.84253821292
2012-09-02,2265.143994873177,-3275.9119220515277,7739.387539020454
2012-09-03,12226.50875427065,6873.190542588413,17632.098033454746
2012-09-04,12482.420904121718,7028.0585714722365,17951.822689313027
2012-09-05,12110.123027089729,6280.939169843483,17612.513204703428
2012-09-06,12659.343705856863,7158.419521245876,17954.23890623972
2012-09-07,13128.979119313695,7877.455653932487,18340.958321577444
2012-09-08,7704.873529186203,1806.5719683615732,12935.085720447116
2012-09-09,2997.484771545678,-2711.317290276546,8393.617416410772
2012-09-10,12948.464930770022,7429.725306345031,18327.904969121526
2012-09-11,13182.915829956151,7589.802198597829,18621.32319334726
2012-09-12,12778.064023733856,7291.2243531224085,18017.2562992138
2012-09-13,13283.790959125337,7875.826006970016,18472.180648951922
2012-09-14,13699.30383908836,8152.863017841404,19222.190759417106
2012-09-15,8210.904338565251,2133.314308151875,13595.413359429765
2012-09-16,3429.5602376811366,-2106.365611431697,8566.562143998975
2012-09-17,13297.718342104054,7951.863522674346,18645.744093407142
2012-09-18,13441.303197616031,7993.9572065953735,18931.186477121326
2012-09-19,12938.462070689442,7679.2393601796275,18864.941169482838
2012-09-20,13340.084306421915,8113.33741115176,18977.71501850428
2012-09-21,13646.462248464752,8457.817560906053,19103.368357602874
2012-09-22,8045.05087424023,2672.7245500297036,13412.97126815069
2012-09-23,3148.0311238097456,-2327.495854392885,8698.5849616117
2012-09-24,12899.115122329305,7187.436041732538,18375.318020973984
2012-09-25,12925.537564216327,7381.462925716103,18404.21713701579
2012-09-26,12306.793435479554,7049.25441392221,17649.288723266818
2012-09-27,12595.149853807736,7684.32360450819,18115.488702370592
2012-09-28,12792.298861319268,7561.079558578252,18429.35219287402
2012-09-29,7087.107977100928,1853.354986068795,12413.320575385404
2012-09-30,2093.1731650535467,-3909.1465003650483,7614.140041551113
2012-10-01,11755.61213993307,6036.933027242336,17349.444585794467
2012-10-02,11703.042066043032,5936.149453549881,17320.38688345934
2012-10-03,11016.301691637585,5655.391871085109,16024.983644420045
2012-10-04,11248.94566218647,6016.030684555192,16918.017505865788
2012-10-05,11403.877914856455,6025.893925010604,17046.523889427102
2012-10-06,5671.081142860149,297.33363718162144,11276.791515826653
2012-10-07,665.1472817247877,-4714.862870198462,5954.545833806461
2012-10-08,10332.047349675806,4520.2023658988455,15308.06014240825
2012-10-09,10301.08521276306,4722.538792268239,15611.25611475297
2012-10-10,9653.595929070802,4162.376747058166,14991.69658337306
2012-10-11,9943.417105681712,4121.629387320995,15232.366456253316
2012-10-12,10173.50092190081,4705.016293966556,15633.020815298858
2012-10-13,4533.624595274868,-758.8771642394926,10134.02951535289
2012-10-14,-362.09495736247027,-5556.251221844664,5102.876836539929
2012-10-15,9431.556852083495,4283.113397411928,14959.931095555647
2012-10-16,9542.838876673892,4043.647695860901,15105.32949314957
2012-10-17,9051.750771405608,3855.5747554971313,14521.84680832404
2012-10-18,9510.508473691654,3787.8570458814565,14355.456325687048
2012-10-19,9920.1667215808,4486.9157337943725,15358.855074773466
2012-10-20,4468.346677211635,-810.3510511377287,9864.386450980835
2012-10-21,-233.22547014192241,-6006.676943589588,5161.655083337316
2012-10-22,9758.070133296782,4408.7527512741935,15222.502984376662
2012-10-23,10067.730732400078,4773.198251089717,15576.799335448546
2012-10-24,9772.870647083802,4073.8745224988274,15113.757134693453
2012-10-25,10422.795825468667,5129.795899892105,16275.710748630676
2012-10-26,11015.52771056924,5844.137022263189,16315.665202514954
2012-10-27,5735.739094932402,371.222968875511,11184.158518407387
2012-10-28,1192.3010464676436,-3893.1815297624526,6948.211145322251
2012-10-29,11325.13147076005,6248.941414395802,16493.531270251136
2012-10-30,11757.238403175566,6009.953590912271,17262.899785542373
2012-10-31,11563.51743396287,5819.490113381159,16536.53175375131
2012-11-01,12291.33012395427,6744.6270944232465,17719.75609513996
2012-11-02,12937.229186324617,7615.917858673038,18119.897938950566
2012-11-03,7684.786063044648,2566.38277734959,13366.353339726693
2012-11-04,3142.2242711635236,-2745.4926348550644,8481.25243193104
2012-11-05,13249.29508179086,7723.669009966553,18690.498794038478
2012-11-06,13629.338168538148,8105.551668170511,19125.729616088247
2012-11-07,13358.085819913465,7822.46206876329,19345.527464849223
2012-11-08,13984.237002524316,8439.730656639016,19479.376659397934
2012-11-09,14506.166743537282,9356.204470894214,19925.621664975384
2012-11-10,9109.726433735195,3554.903745835159,14695.837212823031
2012-11-11,4405.838691441406,-1141.8178939794816,9851.855281346343
2012-11-12,14337.323907802569,8797.084530380016,19770.235033563582
2012-11-13,14530.901957964077,9101.993853590764,20046.65762015344
2012-11-14,14065.928795299362,8458.981155106847,20020.898961283023
2012-11-15,14494.89559274564,8962.344429751109,19805.436074150173
2012-11-16,14820.057503014898,9398.343414575194,20406.747917500827
2012-11-17,9231.14943235766,3653.879331272517,14707.229848500507
2012-11-18,4342.894410433719,-1352.478839254645,9878.147906732082
2012-11-19,14101.743720554205,8678.135202112899,19526.517128725503
2012-11-20,14137.794370919002,8752.120549012403,19659.40651784751
2012-11-21,13533.445716850973,8032.624104170654,18688.66096312881
2012-11-22,13843.82493597591,8636.77752028131,19376.24878828874
2012-11-23,14073.350354363361,8663.059529484948,19419.67513395843
2012-11-24,8413.391782489276,2852.308274607647,14161.859813258883
2012-11-25,3479.7349944724474,-1882.470541541834,8783.086105129763
2012-11-26,13219.290810141061,7993.658246561359,18606.661443515768
2012-11-27,13261.995358845928,8085.911007928561,18875.354408801326
2012-11-28,12689.464007001821,7133.094568914625,18025.456109748313
2012-11-29,13055.428971374538,7497.696669786666,18271.10449987527
2012-11-30,13362.329571226674,7877.650559528578,18962.686577914435
2012-12-01,7799.013860975757,2875.9257668063888,13479.417225335617
2012-12-02,2978.257993188323,-2653.7386428253826,8381.221610765147
2012-12-03,12843.542634446054,7655.986977741038,18222.185536334524
2012-12-04,13021.031545531887,7694.606528486247,18171.038080311744
2012-12-05,12588.313044265957,7483.579491173925,17642.334217939133
2012-12-06,13094.932351568968,7379.85626313854,18773.05340667735
2012-12-07,13539.081544173769,7908.222248912934,19124.793175011095
2012-12-08,8105.403471557452,2752.213030915878,13827.984251492464
2012-12-09,3402.613506985619,-1846.9537445702367,8817.038819508803
2012-12-10,13370.44347728296,7930.034808212673,19030.40631230278
2012-12-11,13631.512722031253,8216.413288121388,19085.972726902994
2012-12-12,13260.359967224114,7818.849475622038,19122.525646664606
2012-12-13,13803.98642559029,8342.553752522634,19347.317626091888
2012-12-14,14258.612506792579,8820.046500631659,19699.294517560676
2012-12-15,8807.535210439137,3082.3885420443316,14311.511094384296
2012-12-16,4058.7886380692853,-1285.733472571803,9481.102817078754
2012-12-17,13952.043355338263,8349.194816628851,19087.55495700802
2012-12-18,14110.686540709823,8867.024716153892,19469.093077620495
2012-12-19,13610.640964857914,8042.775513711162,19147.719657198286
2012-12-20,14000.948701106563,8476.27805915581,19317.604839872678
2012-12-21,14280.484821722057,9083.581331290101,20058.366596610045
2012-12-22,8635.756644261766,3457.6721358942427,14329.515041885741
2012-12-23,3678.4923043362087,-1884.6353091022906,9370.362539164711
2012-12-24,13352.456079237092,8044.066306317057,18959.75039910445
2012-12-25,13285.434403032901,7213.969989438066,19077.097887706932
2012-12-26,12557.952884739821,7311.880884961591,17730.757264807424
2012-12-27,12723.752702461094,7063.656700849999,18267.793185944734
2012-12-28,12786.394245211774,7327.017231241922,18474.032654217586
2012-12-29,6936.94626111385,1869.453357764005,12177.768897187067
2012-12-30,1791.466992358949,-3642.9772833920943,7662.802840966026
2012-12-31,11297.717365823706,6153.241040563012,17033.758824818364
2013-01-01,11087.05269846001,5675.691536976625,16572.73317772151
2013-01-02,10243.055555305591,4496.125006837657,15899.599904302886
2013-01-03,10321.94020924309,4543.694832470612,16102.96737031327
2013-01-04,10329.09834623018,5093.266580135111,16238.149500537156
2013-01-05,4456.745697153548,-850.3316865155467,9614.142912550797
2013-01-06,-678.6228864451241,-6543.091081759785,4722.056642460463
2013-01-07,8870.47078007119,3376.9720681510244,13989.924564071829
2013-01-08,8734.388219216471,3426.502485822888,14403.853016505822
2013-01-09,7995.032488771328,2503.1960766469015,13741.987596848678
2013-01-10,8206.294358001665,2969.1956229798175,14013.864329235872
2013-01-11,8370.655033518222,3178.9478901599355,13660.224555847206
2013-01-12,2676.9036625490926,-2904.3727076998875,7893.885553834899
2013-01-13,-2262.3246657151285,-7677.875681124319,3602.7559805106794
2013-01-14,7496.248179404502,1895.303639885237,13238.383471938716
2013-01-15,7578.543888134925,1935.5554459156372,12665.622071994834
2013-01-16,7061.89153091915,1813.7237324697019,12305.769588620644
2013-01-17,7495.581834624731,2110.3452382989303,12930.555634678994
2013-01-18,7877.577803052945,2793.5315513061632,13515.957637730582
2013-01-19,2392.3372475586175,-3028.66178055347,8143.164347708811
2013-01-20,-2351.549625863723,-7639.817575823575,3403.460963401632
2013-01-21,7585.528606569429,1964.3486521357227,13077.082800524464
2013-01-22,7826.2867595686075,2045.2933512827065,13455.438465939691
2013-01-23,7445.376509381073,1785.324908807407,13099.188715384531
2013-01-24,7989.996695733514,2602.1262170482237,13414.931238447807
2013-01-25,8456.662260285071,3333.252179934538,14118.287992115638
2013-01-26,3029.0006206161706,-2473.3674037469864,8138.206480969106
2013-01-27,-1684.5500603772234,-7540.132232543368,3910.8269155674266
2013-01-28,8256.123633278683,2552.9656653856973,13318.711023825892
2013-01-29,8474.869481321077,2878.632369989027,14196.625604712384
2013-01-30,8048.064868424319,2791.075202315893,13200.991719455242
2013-01-31,8525.174826438084,3036.896979899495,14364.376966215139
2013-02-01,8905.438983609245,3414.906300690984,14486.604564896039
2013-02-02,3375.6438937295634,-1825.666616049645,8656.463619702901
2013-02-03,-1452.3145421457375,-6783.404697020197,4250.5165888697575
2013-02-04,8365.359796995328,3572.410053107218,13904.893069867298
2013-02-05,8456.32742031961,2924.0872790201197,14303.454850537079
2013-02-06,7900.811840583858,2337.9387684995486,13159.25401653156
2013-02-07,8252.06176356723,2605.83555462267,13751.546846988016
2013-02-08,8512.945360868596,3134.08010018762,14042.70288277931
2013-02-09,2873.6353868496954,-2674.214337220014,8633.742293866539
2013-02-10,-2050.908032729003,-7435.227811528677,3005.427060110443
2013-02-11,7685.783307314451,2271.161809807782,13062.515945538222
2013-02-12,7713.590779869535,2060.41577700263,13307.950339137273
2013-02-13,7114.460853505544,1520.2348594039972,12536.661358730442
2013-02-14,7442.833952473546,2297.1700349896105,13062.437583202141
2013-02-15,7702.21936526887,2528.073660216935,12995.977218968139
2013-02-16,2082.8751975999994,-3389.59169487863,7402.0504273619545
2013-02-18,6996.976259044379,1269.0212901124391,12590.598129199585
2013-02-19,7104.3100580057135,1582.8110300129351,12909.582601011758
2013-02-20,6601.330405690538,1208.490449251627,12089.12914978137
2013-02-21,7040.174699382367,1685.7097384604367,12373.819938335995
2013-02-22,7421.729085542716,2293.361901171026,12580.315783107522
2013-02-23,1933.3804192777516,-3645.753473795768,7440.362131001915
2013-02-25,7123.688862415206,1632.695574802362,12496.451907361614
2013-02-26,7369.951851953974,1920.9702890407707,12742.808375083863
2013-02-27,7002.320225387518,1867.6223225763833,12349.939795927248
2013-02-28,7569.988965868846,2061.780971451429,12906.548450077385
2013-03-01,8071.11072267099,2560.4921864729276,13265.68300711885
2013-03-02,2690.6097653146853,-2495.5898500969333,8248.440569335387
2013-03-03,-1962.1961869469178,-7322.955321900237,3344.9906312953735
2013-03-04,8053.270252536412,2440.7328314253105,13521.73467756951
2013-03-05,8360.899388456985,2918.3184712135594,13322.230156893003
2013-03-06,8036.693390436817,2395.758975531154,13217.947669155896
2013-03-07,8629.33735228605,3249.0861013488184,13987.953844937141
2013-03-08,9136.908116384131,3284.332290861242,14691.310785322865
2013-03-09,3744.6766952485814,-1634.8873444034768,9391.053898992204
2013-03-10,-937.2918055684695,-6605.597360779956,4545.370142385301
2013-03-11,9032.696639341657,3662.5756301531096,14348.967596251086
2013-03-12,9279.978471463864,3468.5935807108867,14176.139404554551
2013-03-13,8882.284724069214,3253.4679515016433,14536.900643467945
2013-03-14,9390.259600051,3863.3942809986197,14896.41870735112
2013-03-15,9804.113001044945,5041.748417238842,15534.611929681878
2013-03-16,4311.364155894185,-1223.7545574936298,9798.387765135603
2013-03-17,-475.6179358742447,-6137.263370542212,5101.241329252292
2013-03-18,9387.16174463989,4100.371361845958,14965.512921358362
2013-03-19,9527.281597270408,4124.127590000321,14858.03896083403
2013-03-20,9024.603280309488,3417.3239353192253,14132.50722845067
2013-03-21,9431.743257519136,4336.6085106608,15215.588777365661
2013-03-22,9750.68432720186,4607.613113010743,15238.930541317912
2013-03-23,4170.485475173794,-1171.2005883352585,9573.162971563877
2013-03-24,-695.2037498869431,-6421.599361425879,4582.8938911694095
2013-03-25,9098.615085113392,3064.8870684842113,14546.889477587625
2013-03-26,9180.23702900845,3765.7766102390888,14232.533156924996
2013-03-27,8629.952204530442,3031.9235507501494,13890.705359679803
2013-03-28,9000.523827923533,3236.009916808213,14063.600662822064
2013-03-29,9293.813568087617,4015.4859793751393,15272.969118397727
2013-03-30,3698.5118602726316,-1593.169748346776,9338.539802702133
2013-03-31,-1172.3215202515512,-6839.6585155199045,4763.860992895063
2013-04-01,8625.531773225455,3483.5229493447023,14172.17433641722
2013-04-02,8719.43088773076,2751.866718122467,14163.088393362426
2013-04-03,8188.611127800873,2398.3215800944968,13413.40203320927
2013-04-04,8584.700066447345,3134.324872227058,14034.522475453914
2013-04-05,8908.380993102617,3268.166772667301,14561.931950616197
2013-04-06,3347.160167937489,-2063.084176187111,8793.362637756874
2013-04-07,-1487.0578730578181,-6387.005530617124,3990.1014672424767
2013-04-08,8348.850487254465,2919.3439298521557,13663.484359283551
2013-04-09,8481.237784012832,3151.948518481657,14191.818061347336
2013-04-10,7988.4438207012,2757.620107109182,13304.761716311954
2013-04-11,8421.329684659142,3177.3759365198293,13787.445394822205
2013-04-12,8779.953720975569,2792.650660241844,13749.922848502125
2013-04-13,3251.345831335948,-2132.265799152534,8538.681505391676
2013-04-14,-1552.9155767458124,-6822.240511316072,3892.689865660109
2013-04-15,8310.11371504002,3143.9173668547264,14154.55357289989
2013-04-16,8466.745344906714,2857.000882003891,13740.967812659312
2013-04-17,7995.404324104531,2077.5007387967844,13486.819671891059
2013-04-18,8447.147162497578,3224.591499865244,13986.090717565829
2013-04-19,8822.319227587956,3665.4710234374106,14400.547805432492
2013-04-20,3308.308534222633,-2122.3201139741727,8692.108138505513
2013-04-22,8392.07680188505,3035.694705909087,13896.274913012652
2013-04-23,8559.989418287272,2915.1696278243635,13900.115771580271
2013-04-24,8099.69350281096,2724.2449981744094,13726.309455928493
2013-04-25,8562.644781418356,3061.1867420505278,13988.476909550849
2013-04-26,8949.54281764774,3199.8266965165635,14356.973199838567
2013-04-27,3448.073237871723,-1504.2179807871985,8750.143947740768
2013-04-29,8560.231995940654,3198.3906486068704,14036.364945492784
2013-04-30,8744.252147992222,3005.607612704817,14221.21978812176
2013-05-01,8301.397428989154,2818.7350403295873,13672.750902115691
2013-05-02,8783.090312100176,3511.133003172224,14213.493295010736
2013-05-03,9189.945543384974,3564.535679136227,14550.126114921713
2013-05-04,3709.523828563243,-1716.8259328711745,8944.014886119792
2013-05-05,-1046.1075882801142,-7043.796464371853,4391.559801644962
2013-05-06,8866.430608278326,3698.798566846694,14510.205308788796
2013-05-07,9073.824373257774,3904.0346011452193,14717.783066657033
2013-05-08,8654.80985269232,3160.1139159028735,13894.050196102957
2013-05-09,9160.693442076989,3996.4043654578595,14817.620291098548
2013-05-10,9592.014909740496,4058.6376191189634,15435.69718998404
2013-05-11,4136.3101078983545,-1351.513220492937,9278.151098668903
2013-05-12,-594.3223572225888,-5952.559848093508,4916.196277488444
2013-05-13,9343.58715215165,3819.4639299898668,14812.17729083528
2013-05-14,9576.87298642037,4338.675015936536,14935.466758174225
2013-05-15,9184.473101737789,3902.62491039797,14607.277221896256
2013-05-16,9717.940699278248,4348.286741060466,14884.649868871587
2013-05-17,10178.095334991645,4696.87856075335,15432.691329975647
2013-05-18,4752.77033967019,-1217.682259230945,9930.676603568081
2013-05-19,54.3613835039414,-5662.919014381428,5604.2685811999
2013-05-20,10026.614425664142,4364.255172294721,15456.848703260948
2013-05-21,10296.59755247483,4792.492409464649,15683.78249207048
2013-05-22,9943.417309962908,4383.667707036504,15511.157436410052
2013-05-23,10518.70792880081,5159.785388345494,15922.957486856467
2013-05-24,11023.261066862096,5538.476300446611,16863.18274382831
2013-05-25,5644.75381770969,370.5461786238059,11151.920578962281
2013-05-26,995.2807022592751,-4493.9950582327965,6153.295314502084
2013-05-27,11018.128713553733,5417.0298374113945,16615.79479732032
2013-05-28,11339.740660699064,5791.279732259308,16968.435537756148
2013-05-29,11038.42804761801,5580.663468549501,16586.946647252866
2013-05-30,11664.862375722645,6389.766865517043,17220.661733497313
2013-05-31,12218.712827041078,7372.256174512261,17672.90863616474
2013-06-01,6886.388231125756,1640.8357724659386,12205.131243040347
2013-06-02,2278.589000620871,-3716.1303360349098,7198.763481179539
2013-06-03,12337.107878977728,6708.448847749109,18222.75120559962
2013-06-04,12686.824327323007,7045.100048124151,17796.424143334425
2013-06-05,12404.45317948184,7219.645451212896,17986.027755220137
2013-06-06,13039.07567301242,7653.438162337101,18165.471566118467
2013-06-07,13588.819874360848,7927.860682031205,18734.74661154314
2013-06-08,8238.64732953125,2794.9647432884585,13665.141204242775
2013-06-09,3597.950446622159,-1758.7631946804918,8648.183105266648
2013-06-10,13607.398201178365,8078.572004880482,19279.674408117015
2013-06-11,13890.973698983353,8441.343849211255,19104.180996239873
2013-06-12,13524.762930083813,8230.765156303267,19147.889472974894
2013-06-13,14057.52156108561,8186.5561888461625,19606.77845135915
2013-06-14,14487.385595949158,8683.21389009567,20325.164085175966
2013-06-15,8999.681658008754,3737.934152599391,14737.801106954774
2013-06-16,4204.540455104065,-941.0233705632786,9925.29311181155
2013-06-17,14043.75027046958,8739.010564682698,19242.381786406746
2013-06-18,14142.793433765077,8485.870317839868,19558.32171951796
2013-06-19,13579.62477050582,7738.630341396546,19160.64876499701
2013-06-20,13905.218767350734,8418.161820688494,19224.92892633099
2013-06-21,14120.25142097835,8784.067216205425,19726.698647238933
2013-06-22,8412.872905855113,3150.540787557147,14055.324826571956
